Source File	Size	loadResources	load	generateSnapshots	load-configure	scan	loadDepInfo	loadInfo	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	generate1	generate2	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
fsh-generated/resources/StructureDefinition-ch-vacd-immunization.json	6792	3	0	21	0	0	0	0	0	75	0	0	0	0	0	0	0	1	0	0	951	1172	0	0	0	16	2	1
fsh-generated/resources/StructureDefinition-ch-vacd-laboratory-serology.json	5432	4	0	21	0	0	0	0	0	72	0	0	0	0	0	0	0	1	0	0	722	1387	0	0	0	12	0	1
fsh-generated/resources/StructureDefinition-ch-vacd-medical-problems.json	2973	3	0	16	0	0	0	0	0	57	0	0	0	0	0	0	0	1	0	0	632	2710	0	1	0	8	0	0
fsh-generated/resources/StructureDefinition-ch-vacd-medication-for-immunization.json	3636	3	0	28	0	0	0	0	0	250	0	0	0	0	0	0	0	1	0	0	733	1004	0	0	0	18	0	1
fsh-generated/resources/StructureDefinition-ch-vacd-pastillnesses.json	3591	3	0	17	0	0	0	0	0	43	0	0	0	0	0	0	0	1	0	0	567	2510	0	0	0	7	1	1
fsh-generated/resources/StructureDefinition-ch-vacd-recommendation-request-message.json	7992	4	0	346	1	0	0	0	0	162	0	0	0	0	0	0	0	5	0	0	3220	1726	0	0	0	70	0	3
fsh-generated/resources/StructureDefinition-ch-vacd-recommendation-request-messageheader.json	5136	4	0	12	0	0	0	0	0	87	0	0	1	0	0	0	0	1	0	0	746	523	0	0	0	9	0	1
fsh-generated/resources/StructureDefinition-ch-vacd-recommendation-response-message.json	5270	3	0	195	0	0	0	0	0	73	0	0	0	0	0	0	0	3	0	0	2150	2041	0	0	0	30	1	2
fsh-generated/resources/StructureDefinition-ch-vacd-recommendation-response-messageheader.json	3465	4	0	13	0	0	0	0	0	44	0	0	0	0	0	0	0	1	0	0	617	521	0	0	0	8	0	0
fsh-generated/resources/ValueSet-ch-vacd-basic-immunization-vs.json	13335	4	0	0	0	0	0	0	1	362	0	0	0	0	0	0	0	0	0	0	121	280	0	0	0	1	0	0
fsh-generated/resources/ValueSet-ch-vacd-entry-conflict-vs.json	1171	3	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	44	120	0	0	0	2	0	0
fsh-generated/resources/ValueSet-ch-vacd-immunization-allergyintolerances-vs.json	36450	4	0	0	1	0	0	0	2	839	0	0	0	0	0	0	0	0	0	0	272	1202	0	0	0	5	0	0
fsh-generated/resources/ValueSet-ch-vacd-laboratory-serology-vs.json	12087	4	0	0	0	0	0	0	0	395	0	0	0	0	0	0	0	0	0	0	111	564	0	0	0	1	0	0
fsh-generated/resources/ValueSet-ch-vacd-risks-medical-vs.json	25552	4	0	0	0	0	0	0	1	500	0	0	0	0	0	0	0	1	0	0	189	786	0	0	0	4	0	1
fsh-generated/resources/ValueSet-ch-vacd-risks-occupation-vs.json	7431	4	0	0	0	0	0	0	0	388	0	0	0	0	0	0	0	0	0	0	82	546	0	0	0	0	0	0
fsh-generated/resources/ValueSet-ch-vacd-risks-preillness-vs.json	15146	4	0	0	0	0	0	0	1	539	0	0	0	0	0	0	0	0	0	0	112	598	0	0	0	1	0	0
fsh-generated/resources/ValueSet-ch-vacd-risks-social-vs.json	10200	3	0	0	0	0	0	0	1	925	0	0	0	0	0	0	0	0	0	0	92	549	0	0	0	2	0	0
fsh-generated/resources/ValueSet-ch-vacd-risks-vs.json	861	4	0	0	1	0	0	0	0	124	0	0	0	0	0	0	0	0	0	0	45	448	0	0	0	0	0	0
fsh-generated/resources/ValueSet-ch-vacd-verification-status-vs.json	1987	3	0	0	0	0	0	0	0	386	0	0	0	0	0	0	0	0	0	0	48	612	0	0	0	0	0	0
